country,product,quantity,price
MA,product-5954,921,15.09
NG,product-5955,312,4.69
GH,product-5956,722,88.03
KE,product-5957,917,8.74
ZA,product-5958,411,20.14
MA,product-5959,663,97.10
NG,product-5960,215,24.12
GH,product-5961,605,16.19
KE,product-5962,231,43.45
ZA,product-5963,725,36.14
MA,product-5964,593,69.07
NG,product-5965,839,34.02
GH,product-5966,60,53.66
KE,product-5967,79,26.02
ZA,product-5968,614,55.38
MA,product-5969,350,2.21
NG,product-5970,131,11.59
GH,product-5971,393,82.96
KE,product-5972,367,54.75
ZA,product-5973,588,98.08
MA,product-5974,37,62.24
NG,product-5975,177,62.66
GH,product-5976,309,62.26
KE,product-5977,48,27.70
ZA,product-5978,484,53.70
MA,product-5979,313,50.88
NG,product-5980,888,54.56
GH,product-5981,748,69.71
KE,product-5982,462,9.31
ZA,product-5983,575,64.37
MA,product-5984,936,54.71
NG,product-5985,629,15.23
GH,product-5986,292,38.48
KE,product-5987,212,36.31
ZA,product-5988,588,6.65
MA,product-5989,319,24.63
NG,product-5990,227,89.35
GH,product-5991,709,22.62
KE,product-5992,337,8.86
ZA,product-5993,459,49.69
MA,product-5994,882,4.06
NG,product-5995,176,41.99
GH,product-5996,301,99.15
KE,product-5997,522,29.09
ZA,product-5998,564,67.41
MA,product-5999,768,76.38
NG,product-6000,827,33.45
GH,product-6001,401,67.69
KE,product-6002,416,44.95
ZA,product-6003,829,37.10
MA,product-6004,537,99.31
NG,product-6005,134,59.19
GH,product-6006,378,59.84
KE,product-6007,528,24.74
ZA,product-6008,880,96.77
MA,product-6009,846,12.68
NG,product-6010,781,35.41
GH,product-6011,192,82.12
KE,product-6012,167,43.95
ZA,product-6013,352,80.41
MA,product-6014,372,21.16
NG,product-6015,699,51.20
GH,product-6016,6,65.58
KE,product-6017,169,11.02
ZA,product-6018,337,0.80
MA,product-6019,475,23.83
NG,product-6020,947,34.92
GH,product-6021,652,33.75
KE,product-6022,423,89.56
ZA,product-6023,165,87.54
MA,product-6024,709,59.83
NG,product-6025,671,93.49
GH,product-6026,803,82.83
KE,product-6027,78,53.56
ZA,product-6028,111,68.13
MA,product-6029,775,84.48
NG,product-6030,428,51.63
GH,product-6031,339,0.77
KE,product-6032,537,38.89
ZA,product-6033,146,32.91
MA,product-6034,298,38.32
NG,product-6035,971,61.80
GH,product-6036,187,82.50
KE,product-6037,372,21.52
ZA,product-6038,348,3.54
MA,product-6039,7,62.15
NG,product-6040,827,78.39
GH,product-6041,456,25.53
KE,product-6042,343,57.70
ZA,product-6043,436,41.15
MA,product-6044,793,94.05
NG,product-6045,788,67.42
GH,product-6046,233,10.45
KE,product-6047,904,63.34
ZA,product-6048,558,86.61
MA,product-6049,711,61.22
NG,product-6050,857,44.37
GH,product-6051,286,22.30
KE,product-6052,589,88.81
ZA,product-6053,271,86.94
MA,product-6054,590,75.96
NG,product-6055,824,39.68
GH,product-6056,528,15.41
KE,product-6057,328,51.39
ZA,product-6058,734,70.84
MA,product-6059,459,33.01
NG,product-6060,82,31.40
GH,product-6061,971,25.28
KE,product-6062,85,67.13
ZA,product-6063,235,73.64
MA,product-6064,380,25.50
NG,product-6065,74,36.73
GH,product-6066,48,89.76
KE,product-6067,130,3.87
ZA,product-6068,74,53.42
MA,product-6069,831,5.95
NG,product-6070,999,41.07
GH,product-6071,782,14.98
KE,product-6072,369,73.96
ZA,product-6073,0,1.14
MA,product-6074,54,3.82
NG,product-6075,747,86.12
GH,product-6076,152,8.99
KE,product-6077,941,46.56
ZA,product-6078,493,49.38
MA,product-6079,834,91.17
NG,product-6080,567,75.90
GH,product-6081,74,96.61
KE,product-6082,120,13.51
ZA,product-6083,585,55.80
MA,product-6084,152,98.28
NG,product-6085,280,74.75
GH,product-6086,258,72.98
KE,product-6087,96,87.99
ZA,product-6088,375,67.04
MA,product-6089,905,90.55
NG,product-6090,266,6.01
GH,product-6091,347,78.11
KE,product-6092,151,55.18
ZA,product-6093,744,28.12
MA,product-6094,482,4.28
NG,product-6095,925,25.55
GH,product-6096,904,47.49
KE,product-6097,270,16.01
ZA,product-6098,293,20.28
MA,product-6099,611,3.47
NG,product-6100,364,27.27
GH,product-6101,792,16.95
KE,product-6102,10,97.42
ZA,product-6103,228,5.70
MA,product-6104,191,63.48
NG,product-6105,679,72.81
GH,product-6106,527,18.83
KE,product-6107,875,47.83
ZA,product-6108,685,59.58
MA,product-6109,122,58.03
NG,product-6110,170,60.94
GH,product-6111,725,92.53
KE,product-6112,239,46.26
ZA,product-6113,80,65.75
MA,product-6114,846,58.60
NG,product-6115,293,3.16
GH,product-6116,327,9.39
KE,product-6117,978,77.50
ZA,product-6118,615,21.92
MA,product-6119,785,16.14
NG,product-6120,447,75.88
GH,product-6121,494,52.26
KE,product-6122,143,15.60
ZA,product-6123,908,69.47
MA,product-6124,12,84.74
NG,product-6125,341,1.89
GH,product-6126,959,49.35
KE,product-6127,139,28.68
ZA,product-6128,337,61.12
MA,product-6129,540,31.66
NG,product-6130,130,87.50
GH,product-6131,794,48.30
KE,product-6132,374,60.50
ZA,product-6133,267,98.66
MA,product-6134,682,4.68
NG,product-6135,950,38.67
GH,product-6136,968,29.04
KE,product-6137,6,29.38
ZA,product-6138,531,50.12
MA,product-6139,508,67.66
NG,product-6140,926,38.52
GH,product-6141,990,42.65
KE,product-6142,537,5.71
ZA,product-6143,409,84.07
MA,product-6144,18,82.31
NG,product-6145,112,87.79
GH,product-6146,20,5.34
KE,product-6147,754,69.21
ZA,product-6148,715,13.39
MA,product-6149,239,48.45
NG,product-6150,58,49.85
GH,product-6151,680,59.10
KE,product-6152,781,78.71
ZA,product-6153,948,46.36
MA,product-6154,624,59.19
NG,product-6155,482,30.98
GH,product-6156,888,47.89
KE,product-6157,811,51.68
ZA,product-6158,955,31.70
MA,product-6159,112,41.95
NG,product-6160,459,69.06
GH,product-6161,409,22.92
KE,product-6162,990,20.49
ZA,product-6163,113,76.73
MA,product-6164,305,64.17
NG,product-6165,864,4.11
GH,product-6166,634,69.03
KE,product-6167,953,72.80
ZA,product-6168,357,48.12
MA,product-6169,118,38.35
NG,product-6170,53,91.96
GH,product-6171,52,32.21
KE,product-6172,482,75.79
ZA,product-6173,588,26.31
MA,product-6174,427,38.84
NG,product-6175,242,2.97
GH,product-6176,270,74.78
KE,product-6177,990,49.35
ZA,product-6178,699,38.70
MA,product-6179,695,16.48
NG,product-6180,114,65.69
GH,product-6181,270,77.29
KE,product-6182,888,30.83
ZA,product-6183,162,17.03
MA,product-6184,473,68.91
NG,product-6185,487,50.24
GH,product-6186,207,59.11
KE,product-6187,321,50.05
ZA,product-6188,787,19.89
MA,product-6189,684,73.52
NG,product-6190,410,48.23
GH,product-6191,944,98.29
KE,product-6192,781,4.81
ZA,product-6193,104,4.60
MA,product-6194,248,74.70
NG,product-6195,975,19.60
GH,product-6196,262,26.21
KE,product-6197,597,14.58
ZA,product-6198,764,77.41
MA,product-6199,120,98.86
NG,product-6200,351,13.21
GH,product-6201,86,9.64
KE,product-6202,59,55.06
ZA,product-6203,907,58.00
MA,product-6204,820,96.43
NG,product-6205,802,78.77
GH,product-6206,194,17.42
KE,product-6207,235,99.99
ZA,product-6208,981,49.35
MA,product-6209,199,59.27
NG,product-6210,525,29.09
GH,product-6211,690,53.41
KE,product-6212,650,59.37
ZA,product-6213,116,40.28
MA,product-6214,558,29.12
NG,product-6215,680,3.43
GH,product-6216,932,21.77
KE,product-6217,951,5.77
ZA,product-6218,644,37.76
MA,product-6219,944,62.21
NG,product-6220,822,81.59
GH,product-6221,623,54.99
KE,product-6222,26,70.97
ZA,product-6223,696,83.47
MA,product-6224,78,83.95
NG,product-6225,391,69.27
GH,product-6226,638,33.22
KE,product-6227,376,22.67
ZA,product-6228,644,31.25
MA,product-6229,699,10.35
NG,product-6230,140,74.67
GH,product-6231,68,34.88
KE,product-6232,362,2.91
ZA,product-6233,7,58.81
MA,product-6234,147,0.79
NG,product-6235,422,58.84
GH,product-6236,300,76.56
KE,product-6237,159,30.81
ZA,product-6238,244,37.68
MA,product-6239,853,8.86
NG,product-6240,527,82.89
GH,product-6241,832,2.73
KE,product-6242,664,29.26
ZA,product-6243,400,86.71
MA,product-6244,249,19.43
NG,product-6245,592,47.43
GH,product-6246,18,11.60
KE,product-6247,118,84.22
ZA,product-6248,765,26.05
MA,product-6249,482,16.04
NG,product-6250,877,30.87
GH,product-6251,752,15.64
KE,product-6252,291,53.76
ZA,product-6253,716,29.26
MA,product-6254,383,42.35
NG,product-6255,448,7.33
GH,product-6256,583,55.74
KE,product-6257,441,83.10
ZA,product-6258,255,64.78
MA,product-6259,575,25.10
NG,product-6260,268,49.46
GH,product-6261,890,61.94
KE,product-6262,108,33.29
ZA,product-6263,205,88.39
MA,product-6264,104,17.41
NG,product-6265,92,53.95
GH,product-6266,374,60.27
KE,product-6267,453,83.36
ZA,product-6268,948,53.73
MA,product-6269,134,10.84
NG,product-6270,12,25.43
GH,product-6271,1,50.36
KE,product-6272,669,81.51
ZA,product-6273,615,86.49
MA,product-6274,673,59.35
NG,product-6275,941,77.30
GH,product-6276,24,57.57
KE,product-6277,699,32.40
ZA,product-6278,716,11.17
MA,product-6279,566,77.87
NG,product-6280,802,86.25
GH,product-6281,24,70.53
KE,product-6282,11,90.40
ZA,product-6283,356,26.61
MA,product-6284,597,1.99
NG,product-6285,666,43.47
GH,product-6286,827,75.55
KE,product-6287,905,24.55
ZA,product-6288,729,96.86
MA,product-6289,924,86.08
NG,product-6290,69,78.64
GH,product-6291,534,58.14
KE,product-6292,334,65.40
ZA,product-6293,548,44.11
MA,product-6294,237,41.53
NG,product-6295,400,50.34
GH,product-6296,337,63.54
KE,product-6297,684,89.17
ZA,product-6298,640,82.62
MA,product-6299,340,31.70
NG,product-6300,796,80.35
GH,product-6301,444,97.71
KE,product-6302,677,47.98
ZA,product-6303,882,32.67
MA,product-6304,0,24.81
NG,product-6305,748,20.15
GH,product-6306,803,12.52
KE,product-6307,75,72.43
ZA,product-6308,686,49.34
MA,product-6309,916,47.87
NG,product-6310,879,53.17
GH,product-6311,62,85.08
KE,product-6312,773,33.05
ZA,product-6313,262,27.13
MA,product-6314,901,22.11
NG,product-6315,634,73.97
GH,product-6316,469,71.74
KE,product-6317,469,35.26
ZA,product-6318,869,78.30
MA,product-6319,128,71.98
NG,product-6320,1,49.92
GH,product-6321,869,63.47
KE,product-6322,932,41.68
ZA,product-6323,988,98.29
MA,product-6324,139,94.30
NG,product-6325,72,10.17
GH,product-6326,19,88.39
KE,product-6327,849,94.88
ZA,product-6328,849,49.37
MA,product-6329,401,20.96
NG,product-6330,287,54.46
GH,product-6331,170,97.48
KE,product-6332,666,65.65
ZA,product-6333,308,6.59
MA,product-6334,409,84.06
NG,product-6335,252,25.14
GH,product-6336,961,53.44
KE,product-6337,141,52.79
ZA,product-6338,677,48.42
MA,product-6339,387,51.15
NG,product-6340,227,50.30
GH,product-6341,126,66.72
KE,product-6342,430,91.56
ZA,product-6343,548,19.71
MA,product-6344,48,15.37
NG,product-6345,174,16.41
GH,product-6346,149,41.26
KE,product-6347,256,83.09
ZA,product-6348,59,54.80
MA,product-6349,909,20.30
NG,product-6350,57,96.38
GH,product-6351,264,28.13
KE,product-6352,861,69.76
ZA,product-6353,90,64.34
MA,product-6354,328,40.05
NG,product-6355,452,75.52
GH,product-6356,998,45.12
KE,product-6357,627,23.70
ZA,product-6358,921,38.90
MA,product-6359,144,94.64
NG,product-6360,745,53.41
GH,product-6361,421,97.80
KE,product-6362,707,55.96
ZA,product-6363,293,34.65
MA,product-6364,90,20.50
NG,product-6365,651,93.14
GH,product-6366,416,59.58
KE,product-6367,560,34.71
ZA,product-6368,823,67.32
MA,product-6369,538,7.84
NG,product-6370,417,49.56
GH,product-6371,447,25.32
KE,product-6372,862,38.93
ZA,product-6373,164,16.76
MA,product-6374,956,79.26
NG,product-6375,463,39.73
GH,product-6376,929,17.68
KE,product-6377,961,64.15
ZA,product-6378,670,60.96
MA,product-6379,187,44.50
NG,product-6380,307,70.41
GH,product-6381,276,11.42
KE,product-6382,416,59.19
ZA,product-6383,969,5.75
MA,product-6384,297,25.82
NG,product-6385,108,28.89
GH,product-6386,264,23.33
KE,product-6387,290,11.88
ZA,product-6388,42,32.44
MA,product-6389,367,0.07
NG,product-6390,632,32.21
GH,product-6391,26,61.26
KE,product-6392,154,89.56
ZA,product-6393,23,55.61
MA,product-6394,293,48.55
NG,product-6395,345,69.41
GH,product-6396,932,44.16
KE,product-6397,282,17.58
ZA,product-6398,151,52.78
MA,product-6399,851,44.28
NG,product-6400,76,72.35
GH,product-6401,459,88.56
KE,product-6402,567,7.82
ZA,product-6403,558,57.28
MA,product-6404,456,77.34
NG,product-6405,145,30.00
GH,product-6406,585,24.18
KE,product-6407,896,60.95
ZA,product-6408,514,31.30
MA,product-6409,724,49.28
NG,product-6410,434,58.20
GH,product-6411,617,79.97
KE,product-6412,241,88.93
ZA,product-6413,387,70.01
MA,product-6414,496,56.94
NG,product-6415,23,42.19
GH,product-6416,281,49.12
KE,product-6417,875,67.46
ZA,product-6418,29,78.89
MA,product-6419,162,28.49
NG,product-6420,264,90.41
GH,product-6421,974,17.57
KE,product-6422,896,26.91
ZA,product-6423,188,60.69
MA,product-6424,512,37.61
NG,product-6425,271,31.90
GH,product-6426,495,11.20
KE,product-6427,694,72.25
ZA,product-6428,913,19.10
MA,product-6429,23,27.95
NG,product-6430,795,96.12
GH,product-6431,567,14.37
KE,product-6432,656,82.65
ZA,product-6433,241,58.49
MA,product-6434,117,32.93
NG,product-6435,743,78.03
GH,product-6436,931,30.70
KE,product-6437,442,29.49
ZA,product-6438,53,76.32
MA,product-6439,693,20.64
NG,product-6440,7,28.39
GH,product-6441,352,77.96
KE,product-6442,149,80.87
ZA,product-6443,796,6.49
MA,product-6444,142,24.55
NG,product-6445,250,40.04
GH,product-6446,54,26.69
KE,product-6447,232,61.25
ZA,product-6448,677,91.86
MA,product-6449,943,5.00
NG,product-6450,21,74.92
GH,product-6451,673,28.46
KE,product-6452,251,10.47
ZA,product-6453,426,69.58
MA,product-6454,890,18.85
NG,product-6455,869,55.47
GH,product-6456,791,7.23
KE,product-6457,224,56.36
ZA,product-6458,936,8.25
MA,product-6459,78,39.91
NG,product-6460,754,55.59
GH,product-6461,703,41.99
KE,product-6462,64,92.29
ZA,product-6463,130,89.83
MA,product-6464,542,89.84
NG,product-6465,126,81.79
GH,product-6466,213,3.59
KE,product-6467,475,43.33
ZA,product-6468,170,48.88
MA,product-6469,188,98.90
NG,product-6470,915,88.41
GH,product-6471,524,27.82
KE,product-6472,631,55.49
ZA,product-6473,197,75.18
MA,product-6474,787,53.24
NG,product-6475,758,17.88
GH,product-6476,961,1.38
KE,product-6477,539,51.73
ZA,product-6478,483,45.85
MA,product-6479,527,43.92
NG,product-6480,550,37.47
GH,product-6481,782,53.91
KE,product-6482,169,14.15
ZA,product-6483,558,51.34
MA,product-6484,971,28.42
NG,product-6485,764,28.10
GH,product-6486,253,43.81
KE,product-6487,887,9.10
ZA,product-6488,743,28.05
MA,product-6489,338,2.40
NG,product-6490,468,91.57
GH,product-6491,354,61.52
KE,product-6492,312,57.65
ZA,product-6493,673,15.54
MA,product-6494,938,72.07
NG,product-6495,748,47.79
GH,product-6496,378,59.39
KE,product-6497,487,16.04
ZA,product-6498,475,77.95
MA,product-6499,97,35.75
NG,product-6500,683,34.10
GH,product-6501,519,50.01
KE,product-6502,561,18.85
ZA,product-6503,566,48.19
MA,product-6504,758,60.60
NG,product-6505,273,26.43
GH,product-6506,427,6.76
KE,product-6507,841,84.76
ZA,product-6508,102,29.78
MA,product-6509,580,34.09
NG,product-6510,12,66.90
GH,product-6511,347,44.63
KE,product-6512,441,5.01
ZA,product-6513,566,44.76
MA,product-6514,978,69.41
NG,product-6515,883,88.45
GH,product-6516,403,84.67
KE,product-6517,275,88.28
ZA,product-6518,304,89.44
MA,product-6519,406,87.91
NG,product-6520,400,10.22
GH,product-6521,363,96.74
KE,product-6522,937,22.30
ZA,product-6523,131,87.78
MA,product-6524,795,99.11
NG,product-6525,32,30.88
GH,product-6526,578,22.09
KE,product-6527,509,35.83
ZA,product-6528,973,65.76
MA,product-6529,502,55.58
NG,product-6530,44,58.79
GH,product-6531,848,49.87
KE,product-6532,954,38.23
ZA,product-6533,352,77.32
MA,product-6534,163,19.79
NG,product-6535,506,13.96
GH,product-6536,632,81.21
KE,product-6537,395,39.80
ZA,product-6538,987,31.76
MA,product-6539,723,49.57
NG,product-6540,900,67.46
GH,product-6541,825,66.57
KE,product-6542,16,44.68
ZA,product-6543,318,60.38
MA,product-6544,379,26.39
NG,product-6545,30,44.63
GH,product-6546,977,15.43
KE,product-6547,155,27.82
ZA,product-6548,863,68.14
MA,product-6549,308,54.01
NG,product-6550,66,56.38
GH,product-6551,328,97.58
KE,product-6552,901,56.29
ZA,product-6553,621,3.91
MA,product-6554,964,24.05
NG,product-6555,921,38.88
GH,product-6556,219,7.94
KE,product-6557,828,60.89
ZA,product-6558,526,42.42
MA,product-6559,242,76.22
NG,product-6560,277,73.95
GH,product-6561,566,10.39
KE,product-6562,145,40.53
ZA,product-6563,680,61.53
MA,product-6564,198,11.16
NG,product-6565,598,5.27
GH,product-6566,815,74.16
KE,product-6567,722,80.87
ZA,product-6568,69,73.90
MA,product-6569,948,20.45
NG,product-6570,271,31.49
GH,product-6571,624,57.45
KE,product-6572,102,92.39
ZA,product-6573,896,28.91
MA,product-6574,470,14.28
NG,product-6575,999,9.56
GH,product-6576,657,17.31
KE,product-6577,333,77.65
ZA,product-6578,433,91.24
MA,product-6579,596,97.16
NG,product-6580,874,50.71
GH,product-6581,393,72.34
KE,product-6582,677,99.76
ZA,product-6583,212,27.19
MA,product-6584,61,42.72
NG,product-6585,154,45.50
GH,product-6586,990,90.01
KE,product-6587,451,16.90
ZA,product-6588,730,25.79
MA,product-6589,163,41.58
NG,product-6590,608,64.00
GH,product-6591,521,53.42
KE,product-6592,493,70.59
ZA,product-6593,670,60.79
MA,product-6594,778,54.95
NG,product-6595,93,38.43
GH,product-6596,985,40.77
KE,product-6597,958,74.50
ZA,product-6598,149,44.74
MA,product-6599,375,42.69
NG,product-6600,351,22.47
GH,product-6601,979,46.78
KE,product-6602,771,35.16
ZA,product-6603,622,8.02
MA,product-6604,369,80.19
NG,product-6605,113,93.65
GH,product-6606,178,48.44
KE,product-6607,324,50.99
ZA,product-6608,617,32.19
MA,product-6609,957,70.53
NG,product-6610,201,81.11
GH,product-6611,810,57.40
KE,product-6612,280,24.34
ZA,product-6613,723,43.08
MA,product-6614,85,57.63
NG,product-6615,895,22.13
GH,product-6616,918,47.48
KE,product-6617,969,26.77
ZA,product-6618,839,33.25
MA,product-6619,406,40.89
NG,product-6620,637,83.95
GH,product-6621,272,60.42
KE,product-6622,683,59.38
ZA,product-6623,263,16.30
MA,product-6624,612,2.34
NG,product-6625,482,44.08
GH,product-6626,816,77.30
KE,product-6627,560,88.18
ZA,product-6628,45,72.93
MA,product-6629,677,69.94
NG,product-6630,773,38.13
GH,product-6631,546,55.74
KE,product-6632,810,55.24
ZA,product-6633,1,70.86
MA,product-6634,33,76.40
NG,product-6635,368,41.25
GH,product-6636,738,39.09
KE,product-6637,840,24.32
ZA,product-6638,638,35.18
MA,product-6639,278,88.02
NG,product-6640,294,49.90
GH,product-6641,707,77.05
KE,product-6642,646,56.23
ZA,product-6643,606,37.15
MA,product-6644,618,71.56
NG,product-6645,320,81.53
GH,product-6646,900,73.78
KE,product-6647,660,13.79
ZA,product-6648,847,77.12
MA,product-6649,646,5.45
NG,product-6650,861,28.62
GH,product-6651,947,49.70
KE,product-6652,628,80.42
ZA,product-6653,490,63.79
MA,product-6654,92,67.59
NG,product-6655,390,67.93
GH,product-6656,358,36.34
KE,product-6657,635,17.50
ZA,product-6658,715,48.12
MA,product-6659,722,71.91
NG,product-6660,64,20.08
GH,product-6661,866,96.57
KE,product-6662,199,49.19
ZA,product-6663,212,59.84
MA,product-6664,531,38.88
NG,product-6665,923,53.28
GH,product-6666,502,95.01
KE,product-6667,451,43.35
ZA,product-6668,877,84.43
MA,product-6669,171,48.99
NG,product-6670,278,99.35
GH,product-6671,756,54.50
KE,product-6672,768,28.02
ZA,product-6673,49,36.93
MA,product-6674,591,58.50
NG,product-6675,610,93.38
GH,product-6676,970,74.21
KE,product-6677,819,94.38
ZA,product-6678,6,53.83
MA,product-6679,508,43.51
NG,product-6680,40,20.33
GH,product-6681,272,75.54
KE,product-6682,474,47.77
ZA,product-6683,275,47.42
MA,product-6684,399,39.05
NG,product-6685,889,58.89
GH,product-6686,9,42.38
KE,product-6687,101,66.12
ZA,product-6688,362,57.65
MA,product-6689,968,65.28
NG,product-6690,270,69.11
GH,product-6691,156,91.53
KE,product-6692,290,65.67
ZA,product-6693,907,97.16
MA,product-6694,306,37.34
NG,product-6695,560,55.28
GH,product-6696,746,67.66
KE,product-6697,340,36.98
ZA,product-6698,676,69.04
MA,product-6699,73,19.06
NG,product-6700,300,55.40
GH,product-6701,924,94.34
KE,product-6702,418,76.86
ZA,product-6703,147,29.14
MA,product-6704,397,15.91
NG,product-6705,532,63.80
GH,product-6706,554,34.84
KE,product-6707,503,19.55
ZA,product-6708,873,81.04
MA,product-6709,136,81.46
NG,product-6710,867,35.59
GH,product-6711,606,83.83
KE,product-6712,248,67.48
ZA,product-6713,217,17.09
